transaction_id,branch,client_id,client_name,transaction_date,amount,currency,narrative
TXN02765,Kisumu,CL488,Client_2765,2022-08-24,1844739.65,KES,Dormant account reactivated with high-value transfers to China.
TXN00546,Westlands,CL235,Client_546,2023-11-20,309332.9,KES,Incoming payment from verified business partner; documentation reviewed.
TXN02009,Westlands,CL316,Client_2009,2022-08-15,857238.94,KES,Domestic transfer to supplier with matching invoice and contract.
TXN00559,Eldoret,CL316,Client_559,2023-02-22,2094880.2,KES,Frequent transfers to M-Pesa agents; smurfing suspected.
TXN02548,Eldoret,CL361,Client_2548,2024-07-16,883550.21,KES,Dormant account reactivated with high-value transfers to Mauritius.
TXN02928,Eldoret,CL967,Client_2928,2023-07-06,628002.38,KES,Domestic transfer to supplier with matching invoice and contract.
TXN01246,Nairobi_Main,CL323,Client_1246,2024-04-21,229404.43,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN02612,Westlands,CL417,Client_2612,2023-11-08,243682.16,KES,Salary deposit verified with updated KYC; payslips on file.
TXN00052,Westlands,CL291,Client_52,2023-10-07,412686.05,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN02951,Eldoret,CL671,Client_2951,2023-12-15,4348732.86,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.
TXN01418,Kisumu,CL212,Client_1418,2023-07-06,652140.03,KES,Customer activity consistent with historical pattern over last 12 months.
TXN00354,Eldoret,CL245,Client_354,2022-11-26,483130.96,KES,Domestic transfer to supplier with matching invoice and contract.
TXN02471,Nairobi_Main,CL496,Client_2471,2022-12-28,1145194.02,KES,Salary deposit verified with updated KYC; payslips on file.
TXN02078,Mombasa,CL156,Client_2078,2024-04-17,1255091.59,KES,Domestic transfer to supplier with matching invoice and contract.
TXN01195,Westlands,CL986,Client_1195,2024-03-25,177176.98,KES,Domestic transfer to supplier with matching invoice and contract.
TXN00210,Mombasa,CL439,Client_210,2023-05-02,8015694.93,KES,Incoming payment from verified business partner; documentation reviewed.
TXN02368,Kisumu,CL527,Client_2368,2023-05-20,163545.98,KES,Customer activity consistent with historical pattern over last 12 months.
TXN00512,Eldoret,CL938,Client_512,2024-03-04,521692.35,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN01519,Westlands,CL402,Client_1519,2022-11-27,584336.24,KES,Dormant account reactivated with high-value transfers to UK.
TXN00751,Westlands,CL875,Client_751,2024-04-30,283151.32,KES,Customer activity consistent with historical pattern over last 12 months.
TXN01623,Westlands,CL871,Client_1623,2024-04-26,3359511.19,KES,Multiple cash deposits just below reporting threshold over 3 days.
TXN01808,Westlands,CL627,Client_1808,2024-12-20,771512.01,KES,Incoming payment from verified business partner; documentation reviewed.
TXN01859,Westlands,CL389,Client_1859,2023-09-10,1904679.42,KES,Customer refused to provide source of funds documentation.
TXN01804,Westlands,CL689,Client_1804,2024-10-09,187287.46,KES,Domestic transfer to supplier with matching invoice and contract.
TXN01641,Mombasa,CL849,Client_1641,2024-05-15,549604.18,KES,Customer activity consistent with historical pattern over last 12 months.
TXN01965,Westlands,CL241,Client_1965,2024-10-20,797249.63,KES,Salary deposit verified with updated KYC; payslips on file.
TXN01124,Westlands,CL775,Client_1124,2022-12-26,242776.5,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN02891,Nairobi_Main,CL999,Client_2891,2024-10-03,596527.13,KES,Salary deposit verified with updated KYC; payslips on file.
TXN02541,Nairobi_Main,CL563,Client_2541,2022-02-14,775589.09,KES,Third-party deposits followed by immediate outward remittances.
TXN00164,Kisumu,CL728,Client_164,2023-02-17,304224.86,KES,Customer activity consistent with historical pattern over last 12 months.
TXN02506,Westlands,CL679,Client_2506,2023-01-27,303219.62,KES,Customer activity consistent with historical pattern over last 12 months.
TXN02126,Eldoret,CL921,Client_2126,2023-03-06,2403429.43,KES,Third-party deposits followed by immediate outward remittances.
TXN00574,Westlands,CL311,Client_574,2022-10-11,463531.5,KES,Domestic transfer to supplier with matching invoice and contract.
TXN01414,Westlands,CL510,Client_1414,2022-03-20,2459581.18,KES,Domestic transfer to supplier with matching invoice and contract.
TXN02553,Nairobi_Main,CL168,Client_2553,2022-07-27,7911822.03,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.
TXN01759,Westlands,CL240,Client_1759,2024-12-02,1670435.25,KES,Customer activity consistent with historical pattern over last 12 months.
TXN01947,Mombasa,CL954,Client_1947,2023-05-14,703603.51,KES,Customer activity consistent with historical pattern over last 12 months.
TXN00459,Eldoret,CL514,Client_459,2022-05-27,366753.59,KES,Domestic transfer to supplier with matching invoice and contract.
TXN02938,Eldoret,CL176,Client_2938,2022-08-20,460153.75,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN00202,Westlands,CL942,Client_202,2022-10-30,800145.74,KES,Customer activity consistent with historical pattern over last 12 months.
TXN02041,Nairobi_Main,CL971,Client_2041,2023-03-10,332269.22,KES,Domestic transfer to supplier with matching invoice and contract.
TXN01640,Mombasa,CL379,Client_1640,2024-01-28,255947.33,KES,Salary deposit verified with updated KYC; payslips on file.
TXN02843,Nairobi_Main,CL890,Client_2843,2024-10-21,1519442.57,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN01287,Westlands,CL935,Client_1287,2024-10-04,281367.01,KES,Multiple cash deposits just below reporting threshold over 3 days.
TXN02872,Kisumu,CL119,Client_2872,2022-07-08,744799.77,KES,Incoming payment from verified business partner; documentation reviewed.
TXN00879,Mombasa,CL782,Client_879,2024-04-08,534188.46,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN02044,Kisumu,CL487,Client_2044,2024-09-20,1684735.92,KES,Frequent transfers to M-Pesa agents; smurfing suspected.
TXN02796,Kisumu,CL842,Client_2796,2022-10-02,298373.09,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN01334,Westlands,CL691,Client_1334,2022-10-09,1534182.61,KES,Incoming payment from verified business partner; documentation reviewed.
TXN02573,Nairobi_Main,CL351,Client_2573,2022-10-26,438110.46,KES,Customer activity consistent with historical pattern over last 12 months.
TXN02826,Mombasa,CL722,Client_2826,2022-07-01,1781335.39,KES,Incoming payment from verified business partner; documentation reviewed.
TXN02806,Eldoret,CL879,Client_2806,2024-10-31,155846.62,KES,Customer activity consistent with historical pattern over last 12 months.
TXN00531,Kisumu,CL468,Client_531,2024-07-15,844934.78,KES,Incoming payment from verified business partner; documentation reviewed.
TXN00625,Westlands,CL918,Client_625,2024-04-29,1648259.83,KES,Salary deposit verified with updated KYC; payslips on file.
TXN02482,Westlands,CL696,Client_2482,2024-04-26,1800481.22,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN01476,Eldoret,CL912,Client_1476,2023-11-14,850684.25,KES,Domestic transfer to supplier with matching invoice and contract.
TXN01531,Kisumu,CL718,Client_1531,2024-09-22,596372.27,KES,Incoming payment from verified business partner; documentation reviewed.
TXN00937,Nairobi_Main,CL502,Client_937,2023-06-08,264378.49,KES,Salary deposit verified with updated KYC; payslips on file.
TXN01017,Mombasa,CL854,Client_1017,2023-08-19,342493.31,KES,Incoming payment from verified business partner; documentation reviewed.
TXN01214,Eldoret,CL833,Client_1214,2024-07-28,1010996.53,KES,Domestic transfer to supplier with matching invoice and contract.
TXN01650,Eldoret,CL588,Client_1650,2023-09-18,15106071.06,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.
TXN00566,Mombasa,CL674,Client_566,2022-02-14,1017370.75,KES,Customer refused to provide source of funds documentation.
TXN01279,Westlands,CL589,Client_1279,2022-03-12,1746010.81,KES,Large transfer to foreign account in Mauritius without updated KYC.
TXN01613,Kisumu,CL381,Client_1613,2023-10-12,3252058.7,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.
TXN02062,Eldoret,CL377,Client_2062,2024-10-05,490823.44,KES,Customer activity consistent with historical pattern over last 12 months.
TXN01935,Mombasa,CL463,Client_1935,2024-01-15,3440200.6,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN01105,Mombasa,CL949,Client_1105,2023-08-16,3982277.84,KES,Large transfer to foreign account in Dubai without updated KYC.
TXN02098,Mombasa,CL389,Client_2098,2023-11-15,255173.74,KES,Salary deposit verified with updated KYC; payslips on file.
TXN02074,Mombasa,CL769,Client_2074,2024-05-03,620400.8,KES,Domestic transfer to supplier with matching invoice and contract.
TXN00787,Mombasa,CL820,Client_787,2022-01-03,968734.16,KES,Incoming payment from verified business partner; documentation reviewed.
TXN01179,Eldoret,CL811,Client_1179,2024-09-16,270488.87,KES,Incoming payment from verified business partner; documentation reviewed.
TXN02915,Mombasa,CL381,Client_2915,2024-02-19,2722216.42,KES,Multiple cash deposits just below reporting threshold over 3 days.
TXN00094,Mombasa,CL215,Client_94,2023-05-09,429611.46,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN00685,Eldoret,CL284,Client_685,2024-07-19,488983.96,KES,Frequent transfers to M-Pesa agents; smurfing suspected.
TXN00996,Mombasa,CL547,Client_996,2022-06-12,443844.61,KES,Customer activity consistent with historical pattern over last 12 months.
TXN00806,Kisumu,CL680,Client_806,2022-09-28,435208.07,KES,Domestic transfer to supplier with matching invoice and contract.
TXN02712,Eldoret,CL621,Client_2712,2022-10-24,5833518.85,KES,Dormant account reactivated with high-value transfers to UK.
TXN01945,Kisumu,CL413,Client_1945,2022-11-30,2569995.49,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.
TXN00122,Westlands,CL254,Client_122,2022-01-14,285908.98,KES,Salary deposit verified with updated KYC; payslips on file.
TXN00701,Nairobi_Main,CL718,Client_701,2022-12-24,917629.76,KES,Frequent transfers to M-Pesa agents; smurfing suspected.
TXN02169,Nairobi_Main,CL633,Client_2169,2023-09-30,458715.79,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN01220,Mombasa,CL568,Client_1220,2024-02-27,10126175.01,KES,Multiple cash deposits just below reporting threshold over 3 days.
TXN00069,Westlands,CL691,Client_69,2023-07-05,2033913.69,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.
TXN00984,Kisumu,CL144,Client_984,2024-07-16,1407125.85,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.
TXN01651,Nairobi_Main,CL270,Client_1651,2023-01-19,810772.86,KES,Incoming payment from verified business partner; documentation reviewed.
TXN00536,Mombasa,CL464,Client_536,2022-11-16,558594.49,KES,Customer activity consistent with historical pattern over last 12 months.
TXN02564,Eldoret,CL835,Client_2564,2024-04-09,646138.16,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN01084,Westlands,CL824,Client_1084,2022-02-20,2312231.4,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN01139,Eldoret,CL734,Client_1139,2024-06-17,820919.27,KES,Incoming payment from verified business partner; documentation reviewed.
TXN01395,Mombasa,CL463,Client_1395,2022-01-19,1057280.5,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.
TXN01162,Kisumu,CL110,Client_1162,2022-06-01,2686258.26,KES,Salary deposit verified with updated KYC; payslips on file.
TXN02134,Nairobi_Main,CL215,Client_2134,2024-09-01,817715.61,KES,Incoming payment from verified business partner; documentation reviewed.
TXN01015,Eldoret,CL348,Client_1015,2023-02-17,7006630.15,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.
TXN01461,Nairobi_Main,CL656,Client_1461,2023-07-02,1296773.24,KES,Large transfer to foreign account in Dubai without updated KYC.
TXN01537,Nairobi_Main,CL380,Client_1537,2024-04-09,774149.34,KES,Customer activity consistent with historical pattern over last 12 months.
TXN01662,Eldoret,CL845,Client_1662,2022-02-12,1320787.0,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.
TXN02627,Mombasa,CL296,Client_2627,2023-12-08,5194095.06,KES,Large transfer to foreign account in Dubai without updated KYC.
TXN00166,Eldoret,CL821,Client_166,2022-10-18,721398.27,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN01232,Nairobi_Main,CL647,Client_1232,2024-03-11,207137.46,KES,Salary deposit verified with updated KYC; payslips on file.
TXN02886,Eldoret,CL144,Client_2886,2022-07-13,380860.66,KES,Customer activity consistent with historical pattern over last 12 months.
TXN00499,Nairobi_Main,CL143,Client_499,2024-08-31,667933.28,KES,Third-party deposits followed by immediate outward remittances.
TXN01899,Nairobi_Main,CL902,Client_1899,2023-04-20,2433466.89,KES,Multiple cash deposits just below reporting threshold over 3 days.
TXN01692,Kisumu,CL949,Client_1692,2022-08-08,387537.32,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN01305,Nairobi_Main,CL753,Client_1305,2023-10-22,2380589.87,KES,Third-party deposits followed by immediate outward remittances.
TXN01772,Mombasa,CL863,Client_1772,2023-05-03,1770080.76,KES,Salary deposit verified with updated KYC; payslips on file.
TXN01765,Mombasa,CL493,Client_1765,2024-06-28,1177075.77,KES,Customer refused to provide source of funds documentation.
TXN02110,Westlands,CL773,Client_2110,2023-03-04,2527822.17,KES,Dormant account reactivated with high-value transfers to Mauritius.
TXN02997,Westlands,CL128,Client_2997,2022-07-21,647210.44,KES,Customer activity consistent with historical pattern over last 12 months.
TXN01165,Westlands,CL302,Client_1165,2023-08-05,1105490.08,KES,Domestic transfer to supplier with matching invoice and contract.
TXN01397,Nairobi_Main,CL599,Client_1397,2022-01-15,436955.37,KES,Dormant account reactivated with high-value transfers to Cyprus.
TXN02585,Westlands,CL880,Client_2585,2023-02-07,1164181.08,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN00316,Westlands,CL393,Client_316,2023-05-29,1496894.91,KES,Large transfer to foreign account in China without updated KYC.
TXN00284,Kisumu,CL770,Client_284,2023-10-06,227187.09,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN01811,Nairobi_Main,CL856,Client_1811,2023-12-28,950976.9,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.
TXN01100,Mombasa,CL129,Client_1100,2024-04-14,688686.84,KES,Salary deposit verified with updated KYC; payslips on file.
TXN01617,Nairobi_Main,CL945,Client_1617,2022-01-22,1922001.44,KES,Multiple cash deposits just below reporting threshold over 3 days.
TXN02030,Kisumu,CL509,Client_2030,2024-11-13,943665.87,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.
TXN02069,Mombasa,CL450,Client_2069,2023-01-10,1462888.84,KES,Salary deposit verified with updated KYC; payslips on file.
