transaction_id,branch,client_id,client_name,transaction_date,amount,currency,narrative,label
TXN01061,Eldoret,CL679,Client_1061,2024-12-28,927445.3,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01062,Kisumu,CL391,Client_1062,2022-10-14,73572.03,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN01063,Westlands,CL207,Client_1063,2023-11-03,1207588.54,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01064,Mombasa,CL200,Client_1064,2022-10-28,159883.44,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN01065,Nairobi_Main,CL194,Client_1065,2022-05-08,419278.79,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN01066,Mombasa,CL319,Client_1066,2024-07-02,246774.7,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01067,Eldoret,CL512,Client_1067,2024-11-28,218321.27,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01068,Eldoret,CL610,Client_1068,2024-05-17,4175497.66,KES,Frequent transfers to M-Pesa agents; smurfing suspected.,Non-Compliant
TXN01069,Westlands,CL247,Client_1069,2024-11-01,389496.11,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN01070,Mombasa,CL232,Client_1070,2024-11-17,688694.27,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN01071,Mombasa,CL584,Client_1071,2022-03-08,522905.27,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN01072,Kisumu,CL221,Client_1072,2024-04-16,2256525.38,KES,Multiple cash deposits just below reporting threshold over 3 days.,Non-Compliant
TXN01073,Eldoret,CL396,Client_1073,2022-03-24,1574014.16,KES,Multiple cash deposits just below reporting threshold over 3 days.,Non-Compliant
TXN01074,Kisumu,CL483,Client_1074,2023-09-14,220115.01,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN01075,Nairobi_Main,CL910,Client_1075,2022-10-20,1085321.46,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN01076,Mombasa,CL149,Client_1076,2023-09-17,382456.57,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN01077,Westlands,CL938,Client_1077,2024-09-28,181750.96,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01078,Eldoret,CL457,Client_1078,2022-05-19,400440.07,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN01079,Mombasa,CL686,Client_1079,2023-09-27,1544995.96,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01080,Mombasa,CL586,Client_1080,2022-09-29,979850.43,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN01081,Mombasa,CL879,Client_1081,2024-07-10,1073261.91,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.,Non-Compliant
TXN01082,Nairobi_Main,CL919,Client_1082,2024-04-18,1072677.12,KES,Customer refused to provide source of funds documentation.,Non-Compliant
TXN01083,Kisumu,CL653,Client_1083,2022-04-04,1099678.53,KES,Dormant account reactivated with high-value transfers to Hong Kong.,Non-Compliant
TXN01084,Westlands,CL824,Client_1084,2022-02-20,2312231.4,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN01085,Nairobi_Main,CL759,Client_1085,2022-06-24,705988.92,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN01086,Eldoret,CL690,Client_1086,2022-04-19,2163066.57,KES,Frequent transfers to M-Pesa agents; smurfing suspected.,Non-Compliant
TXN01087,Nairobi_Main,CL223,Client_1087,2024-12-25,1111474.89,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01088,Kisumu,CL905,Client_1088,2023-02-26,638675.9,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN01089,Mombasa,CL186,Client_1089,2024-12-28,450751.06,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN01090,Eldoret,CL146,Client_1090,2024-10-03,470972.56,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01091,Mombasa,CL284,Client_1091,2024-04-29,1377194.29,KES,Third-party deposits followed by immediate outward remittances.,Non-Compliant
TXN01092,Kisumu,CL193,Client_1092,2022-08-23,1420472.31,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.,Non-Compliant
TXN01093,Westlands,CL287,Client_1093,2023-06-08,899271.87,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN01094,Kisumu,CL517,Client_1094,2022-12-13,1539166.04,KES,Third-party deposits followed by immediate outward remittances.,Non-Compliant
TXN01095,Nairobi_Main,CL830,Client_1095,2022-04-30,902431.49,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN01096,Nairobi_Main,CL427,Client_1096,2022-10-19,1365942.3,KES,Third-party deposits followed by immediate outward remittances.,Non-Compliant
TXN01097,Mombasa,CL947,Client_1097,2022-09-05,1576585.0,KES,Customer refused to provide source of funds documentation.,Non-Compliant
TXN01098,Eldoret,CL700,Client_1098,2023-04-30,243195.13,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.,Non-Compliant
TXN01099,Kisumu,CL162,Client_1099,2023-10-14,3350750.5,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.,Non-Compliant
TXN01100,Mombasa,CL129,Client_1100,2024-04-14,688686.84,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01101,Kisumu,CL667,Client_1101,2022-07-27,3606358.51,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.,Non-Compliant
TXN01102,Eldoret,CL516,Client_1102,2024-07-02,108376.89,KES,Customer refused to provide source of funds documentation.,Non-Compliant
TXN01103,Kisumu,CL653,Client_1103,2022-12-11,2331126.75,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN01104,Mombasa,CL668,Client_1104,2024-07-14,490062.03,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01105,Mombasa,CL949,Client_1105,2023-08-16,3982277.84,KES,Large transfer to foreign account in Dubai without updated KYC.,Non-Compliant
TXN01106,Mombasa,CL379,Client_1106,2023-05-29,260945.24,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01107,Westlands,CL699,Client_1107,2024-11-11,829801.45,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01108,Westlands,CL856,Client_1108,2024-12-29,258489.18,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01109,Nairobi_Main,CL504,Client_1109,2022-09-09,349186.6,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN01110,Kisumu,CL999,Client_1110,2024-06-03,8224501.28,KES,Third-party deposits followed by immediate outward remittances.,Non-Compliant
TXN01111,Kisumu,CL870,Client_1111,2024-07-16,472844.72,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN01112,Kisumu,CL449,Client_1112,2023-03-08,1786358.21,KES,Third-party deposits followed by immediate outward remittances.,Non-Compliant
TXN01113,Westlands,CL761,Client_1113,2022-01-05,3214109.7,KES,Large transfer to foreign account in Dubai without updated KYC.,Non-Compliant
TXN01114,Westlands,CL523,Client_1114,2024-09-28,764500.01,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN01115,Nairobi_Main,CL906,Client_1115,2022-06-08,1681803.04,KES,Frequent transfers to M-Pesa agents; smurfing suspected.,Non-Compliant
TXN01116,Kisumu,CL932,Client_1116,2024-02-10,697649.92,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN01117,Westlands,CL959,Client_1117,2022-01-18,12775936.86,KES,Frequent transfers to M-Pesa agents; smurfing suspected.,Non-Compliant
TXN01118,Westlands,CL555,Client_1118,2022-01-20,519003.99,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01119,Kisumu,CL796,Client_1119,2024-01-03,622046.01,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01120,Eldoret,CL740,Client_1120,2023-09-13,1127437.68,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN01121,Mombasa,CL471,Client_1121,2022-03-17,3972766.81,KES,Frequent transfers to M-Pesa agents; smurfing suspected.,Non-Compliant
TXN01122,Nairobi_Main,CL300,Client_1122,2024-03-22,1240371.16,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01123,Eldoret,CL612,Client_1123,2024-10-08,845016.27,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN01124,Westlands,CL775,Client_1124,2022-12-26,242776.5,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN01125,Westlands,CL863,Client_1125,2022-05-14,1695353.91,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01126,Eldoret,CL976,Client_1126,2023-04-12,242209.47,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN01127,Nairobi_Main,CL809,Client_1127,2024-12-27,667867.33,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN01128,Mombasa,CL102,Client_1128,2024-05-24,318700.45,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01129,Mombasa,CL964,Client_1129,2024-04-13,516640.81,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01130,Eldoret,CL577,Client_1130,2024-10-11,680194.24,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN01131,Nairobi_Main,CL838,Client_1131,2023-04-05,676677.49,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01132,Mombasa,CL645,Client_1132,2024-07-08,2147314.78,KES,Large transfer to foreign account in Uganda without updated KYC.,Non-Compliant
TXN01133,Westlands,CL442,Client_1133,2022-06-17,1672111.72,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN01134,Mombasa,CL176,Client_1134,2023-05-27,742274.21,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN01135,Kisumu,CL418,Client_1135,2022-05-09,1179096.5,KES,Large transfer to foreign account in Tanzania without updated KYC.,Non-Compliant
TXN01136,Mombasa,CL927,Client_1136,2022-02-19,1061147.07,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01137,Westlands,CL210,Client_1137,2024-08-27,1242491.68,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01138,Nairobi_Main,CL941,Client_1138,2023-11-15,228816.24,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01139,Eldoret,CL734,Client_1139,2024-06-17,820919.27,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN01140,Eldoret,CL227,Client_1140,2022-06-25,882770.84,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01141,Mombasa,CL420,Client_1141,2022-05-14,438758.99,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01142,Mombasa,CL156,Client_1142,2023-09-10,1415501.96,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01143,Nairobi_Main,CL793,Client_1143,2022-04-25,1283305.81,KES,Dormant account reactivated with high-value transfers to Uganda.,Non-Compliant
TXN01144,Mombasa,CL198,Client_1144,2024-04-21,1644618.18,KES,Large transfer to foreign account in Tanzania without updated KYC.,Non-Compliant
TXN01145,Mombasa,CL575,Client_1145,2024-05-26,478709.74,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01146,Nairobi_Main,CL564,Client_1146,2024-11-25,1489604.41,KES,Customer refused to provide source of funds documentation.,Non-Compliant
TXN01147,Nairobi_Main,CL112,Client_1147,2022-05-19,547628.5,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.,Non-Compliant
TXN01148,Kisumu,CL463,Client_1148,2024-05-12,197198.16,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN01149,Mombasa,CL290,Client_1149,2023-05-13,6169044.72,KES,Large transfer to foreign account in Dubai without updated KYC.,Non-Compliant
TXN01150,Westlands,CL419,Client_1150,2024-06-11,298679.7,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01151,Eldoret,CL654,Client_1151,2022-10-26,601839.99,KES,Frequent transfers to M-Pesa agents; smurfing suspected.,Non-Compliant
TXN01152,Eldoret,CL451,Client_1152,2023-08-20,211493.36,KES,Large transfer to foreign account in Somalia without updated KYC.,Non-Compliant
TXN01153,Eldoret,CL773,Client_1153,2022-10-24,345492.69,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN01154,Eldoret,CL938,Client_1154,2022-04-22,214022.65,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01155,Westlands,CL305,Client_1155,2023-02-17,6438548.24,KES,Third-party deposits followed by immediate outward remittances.,Non-Compliant
TXN01156,Mombasa,CL811,Client_1156,2024-08-15,1095664.91,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN01157,Eldoret,CL443,Client_1157,2023-09-06,333799.15,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01158,Westlands,CL207,Client_1158,2024-07-19,2614818.02,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN01159,Westlands,CL103,Client_1159,2023-04-02,1074360.16,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN01160,Eldoret,CL318,Client_1160,2023-05-05,430463.59,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01161,Mombasa,CL310,Client_1161,2024-03-30,93940.42,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01162,Kisumu,CL110,Client_1162,2022-06-01,2686258.26,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01163,Eldoret,CL217,Client_1163,2022-10-19,204290.7,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN01164,Westlands,CL746,Client_1164,2024-01-08,170795.27,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01165,Westlands,CL302,Client_1165,2023-08-05,1105490.08,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN01166,Kisumu,CL836,Client_1166,2022-12-23,2981170.85,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN01167,Westlands,CL282,Client_1167,2023-02-06,1424015.1,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN01168,Kisumu,CL203,Client_1168,2022-02-12,2440023.45,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.,Non-Compliant
TXN01169,Kisumu,CL315,Client_1169,2023-09-17,819400.32,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN01170,Kisumu,CL928,Client_1170,2024-02-02,982043.51,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
